Date,Tokyo,Paris,New York
1990-11-23,9.77,1.65,7.75
1990-11-24,10.44,4.57,9.44
1990-11-25,12.68,4.01,9.12
1990-11-26,13.77,3.82,9.17
1990-11-27,13.81,5.2,12.31
1990-11-28,13.19,2.96,12.76
1990-11-29,13.76,3.55,4.15
1990-11-30,17.81,5.16,4.71
1990-12-01,17.73,1.91,6.65
1990-12-02,12.2,4.46,6.21
1990-12-03,10.65,3.75,10.89
1990-12-04,10.22,4.59,2.22
1990-12-05,9.61,3.22,2.64
1990-12-06,9.94,-1.02,4.92
1990-12-07,10.26,-1.82,5.93
1990-12-08,10.62,0.48,4.65
1990-12-09,11.05,-0.25,6.89
1990-12-10,11.32,-0.03,2.1
1990-12-11,12.77,2.81,4.0
1990-12-12,9.88,4.51,7.33
1990-12-13,9.08,4.86,2.63
1990-12-14,11.06,2.5,1.54
1990-12-15,8.92,1.58,5.82
1990-12-16,6.2,0.26,4.96
1990-12-17,6.83,-0.03,7.55
1990-12-18,7.07,-0.56,9.42
1990-12-19,6.57,-0.36,3.21
1990-12-20,7.43,1.36,8.2
1990-12-21,7.11,6.67,13.21
1990-12-22,9.92,8.6,14.84
1990-12-23,8.17,6.11,10.61
1990-12-24,5.96,4.75,-1.43
1990-12-25,7.9,4.78,-1.18
1990-12-26,7.81,5.62,-2.66
1990-12-27,5.36,5.78,-0.42
1990-12-28,6.2,5.71,3.22
1990-12-29,6.07,11.29,7.92
1990-12-30,5.65,7.87,6.99
1990-12-31,6.75,6.45,-0.82
1991-01-01,8.12,6.2,3.85
1991-01-02,9.2,10.63,2.31
1991-01-03,6.59,10.2,0.56
1991-01-04,5.8,6.4,-0.42
1991-01-05,5.23,5.84,3.26
1991-01-06,3.53,6.6,1.52
1991-01-07,4.83,7.6,-3.71
1991-01-08,4.72,8.63,-0.23
1991-01-09,4.98,10.0,2.17
1991-01-10,6.31,10.62,-2.51
1991-01-11,7.16,8.38,1.44
1991-01-12,3.33,4.58,0.72
1991-01-13,4.98,2.43,-2.0
1991-01-14,4.95,1.19,1.94
1991-01-15,3.37,0.61,5.2
1991-01-16,5.13,1.31,6.77
1991-01-17,5.8,3.79,2.92
1991-01-18,4.26,3.08,3.57
1991-01-19,6.54,4.86,5.72
1991-01-20,6.71,2.17,0.96
1991-01-21,6.1,4.8,-8.35
1991-01-22,6.68,3.38,-5.28
1991-01-23,2.41,2.31,0.87
1991-01-24,5.94,0.41,-4.65
1991-01-25,8.01,-0.8,-5.22
1991-01-26,5.41,-0.79,-0.64
1991-01-27,4.56,-0.29,4.76
1991-01-28,3.1,-0.42,1.29
1991-01-29,3.79,-1.17,5.56
1991-01-30,4.28,-2.38,3.34
1991-01-31,4.72,0.49,-2.7
1991-02-01,4.64,-0.88,1.62
1991-02-02,3.71,-3.42,5.54
1991-02-03,4.99,-3.93,6.58
1991-02-04,4.77,-2.85,7.6
1991-02-05,3.76,-3.0,9.55
1991-02-06,5.0,-5.98,5.95
1991-02-07,5.82,-9.58,5.36
1991-02-08,3.93,-6.91,4.37
1991-02-09,6.08,-3.19,4.48
1991-02-10,5.1,-2.59,1.06
1991-02-11,8.36,-0.25,-4.18
1991-02-12,6.36,0.81,0.26
1991-02-13,7.29,-0.48,5.03
1991-02-14,8.61,-0.58,2.3
1991-02-15,9.85,0.18,-5.73
1991-02-16,9.21,2.54,-2.11
1991-02-17,4.36,0.49,0.82
1991-02-18,4.55,0.29,5.03
1991-02-19,4.4,4.11,11.14
1991-02-20,3.67,2.22,4.67
1991-02-21,5.32,4.62,8.43
1991-02-22,5.65,6.64,0.38
1991-02-23,2.83,9.6,-0.23
1991-02-24,2.98,8.48,3.52
1991-02-25,3.28,8.02,1.32
1991-02-26,6.26,8.53,-0.31
1991-02-27,8.36,6.71,0.63
1991-02-28,11.72,5.83,5.81
1991-03-01,4.07,5.62,12.27
1991-03-02,5.74,6.67,11.67
1991-03-03,6.47,6.27,10.19
1991-03-04,9.26,9.1,6.15
1991-03-05,10.63,12.11,6.93
1991-03-06,11.29,13.56,9.38
1991-03-07,9.99,13.24,2.23
1991-03-08,5.49,11.99,1.14
1991-03-09,10.07,9.56,2.49
1991-03-10,9.65,8.5,0.59
1991-03-11,5.25,10.7,1.16
1991-03-12,9.02,11.53,2.21
1991-03-13,8.08,11.2,2.84
1991-03-14,3.14,11.06,2.17
1991-03-15,6.77,10.92,4.68
1991-03-16,5.79,12.67,6.23
1991-03-17,8.14,9.87,7.66
1991-03-18,9.06,10.04,8.53
1991-03-19,11.88,12.0,8.06
1991-03-20,15.19,13.36,5.83
1991-03-21,8.36,10.01,4.89
1991-03-22,7.72,7.81,4.12
1991-03-23,12.11,5.62,5.99
1991-03-24,14.75,7.24,6.85
1991-03-25,12.33,6.9,6.59
1991-03-26,14.04,8.07,7.84
1991-03-27,8.72,8.11,15.38
1991-03-28,9.83,7.59,11.32
1991-03-29,9.92,5.53,5.15
1991-03-30,12.69,5.02,3.79
1991-03-31,9.55,6.72,5.27
1991-04-01,6.09,9.3,5.82
1991-04-02,7.17,9.81,6.55
1991-04-03,9.79,8.93,8.61
1991-04-04,12.28,6.12,11.51
1991-04-05,13.41,6.86,14.47
1991-04-06,15.68,8.26,18.36
1991-04-07,12.67,9.83,18.84
1991-04-08,12.86,11.05,20.06
1991-04-09,17.18,10.21,17.3
1991-04-10,15.8,12.52,10.67
1991-04-11,15.69,14.89,8.25
1991-04-12,15.04,15.63,7.63
1991-04-13,15.67,14.33,6.78
1991-04-14,15.31,11.84,8.23
1991-04-15,15.44,13.46,13.99
1991-04-16,17.2,9.76,13.12
1991-04-17,18.73,5.09,8.69
1991-04-18,17.04,4.61,7.98
1991-04-19,13.73,4.63,7.85
1991-04-20,15.36,3.3,7.77
1991-04-21,15.16,4.41,7.82
1991-04-22,14.58,5.91,12.38
1991-04-23,16.56,5.93,11.74
1991-04-24,15.86,6.99,13.01
1991-04-25,15.8,8.23,14.46
1991-04-26,18.28,9.95,16.36
1991-04-27,15.03,9.19,14.42
1991-04-28,16.89,9.37,11.41
1991-04-29,17.18,8.66,12.66
1991-04-30,16.89,11.16,14.5
1991-05-01,16.37,8.3,14.36
1991-05-02,13.27,8.35,12.57
1991-05-03,11.36,6.9,13.58
1991-05-04,12.89,6.01,14.54
1991-05-05,14.24,7.03,14.98
1991-05-06,16.82,6.84,15.23
1991-05-07,17.85,7.43,15.65
1991-05-08,18.73,9.82,14.11
1991-05-09,18.48,11.06,15.26
1991-05-10,18.77,10.47,16.49
1991-05-11,19.82,10.93,20.47
1991-05-12,17.28,12.62,21.95
1991-05-13,19.43,12.65,22.2
1991-05-14,19.54,10.64,20.72
1991-05-15,19.2,9.24,21.35
1991-05-16,19.3,8.9,21.71
1991-05-17,19.74,8.59,17.03
1991-05-18,20.06,8.84,13.33
1991-05-19,21.43,11.52,14.41
1991-05-20,20.0,14.1,17.3
1991-05-21,20.41,15.77,22.12
1991-05-22,21.64,17.41,21.14
1991-05-23,21.27,13.27,19.51
1991-05-24,20.68,11.52,24.54
1991-05-25,21.66,12.92,22.87
1991-05-26,21.15,13.21,21.51
1991-05-27,14.39,12.74,25.7
1991-05-28,16.5,14.72,24.78
1991-05-29,17.65,15.61,24.13
1991-05-30,19.09,17.0,25.45
1991-05-31,17.76,16.1,25.1
1991-06-01,19.09,11.21,22.97
1991-06-02,19.57,12.49,22.69
1991-06-03,19.66,9.79,18.86
1991-06-04,19.76,9.3,15.95
1991-06-05,20.37,11.28,16.66
1991-06-06,21.23,13.53,20.23
1991-06-07,21.91,13.08,22.45
1991-06-08,22.91,13.65,22.52
1991-06-09,22.59,14.98,22.63
1991-06-10,22.27,13.91,25.48
1991-06-11,25.11,14.15,22.51
1991-06-12,26.98,15.41,18.85
1991-06-13,25.37,13.13,20.08
1991-06-14,24.68,13.95,23.58
1991-06-15,22.5,13.76,26.6
1991-06-16,22.42,12.13,24.98
1991-06-17,22.15,11.52,19.07
1991-06-18,23.19,11.36,17.75
1991-06-19,23.42,12.19,23.34
1991-06-20,20.9,13.33,25.98
1991-06-21,20.78,15.95,22.65
1991-06-22,20.13,16.17,19.31
1991-06-23,21.62,17.0,20.8
1991-06-24,21.62,18.53,21.94
1991-06-25,25.26,19.33,23.32
1991-06-26,27.28,17.48,23.84
1991-06-27,27.73,13.22,26.21
1991-06-28,26.5,13.86,28.66
1991-06-29,25.94,15.72,25.35
1991-06-30,26.66,17.89,22.18
1991-07-01,24.09,18.35,22.62
1991-07-02,21.75,16.61,21.38
1991-07-03,23.14,17.45,21.37
1991-07-04,23.97,22.44,20.16
1991-07-05,23.97,24.4,22.24
1991-07-06,23.11,19.3,24.82
1991-07-07,25.04,20.71,25.77
1991-07-08,26.98,20.16,25.46
1991-07-09,24.56,18.33,23.59
1991-07-10,24.38,20.4,24.31
1991-07-11,27.14,25.23,23.49
1991-07-12,24.82,20.06,22.96
1991-07-13,22.22,18.13,23.56
1991-07-14,21.9,16.62,24.24
1991-07-15,24.08,16.71,24.96
1991-07-16,24.99,16.72,26.33
1991-07-17,26.37,17.65,28.22
1991-07-18,24.94,18.32,28.35
1991-07-19,24.3,16.91,28.33
1991-07-20,24.31,16.15,29.86
1991-07-21,27.48,17.17,26.91
1991-07-22,27.04,19.89,27.75
1991-07-23,28.33,22.8,25.49
1991-07-24,29.12,17.38,24.18
1991-07-25,28.86,14.72,24.07
1991-07-26,28.07,16.31,22.35
1991-07-27,27.93,17.47,23.14
1991-07-28,28.17,19.92,22.17
1991-07-29,28.57,22.09,21.55
1991-07-30,27.21,16.08,23.51
1991-07-31,29.57,17.11,24.83
1991-08-01,29.1,18.23,27.01
1991-08-02,29.89,19.29,25.63
1991-08-03,28.43,20.34,24.48
1991-08-04,24.16,21.15,23.76
1991-08-05,21.96,22.44,22.81
1991-08-06,22.02,24.12,22.96
1991-08-07,23.94,20.74,24.08
1991-08-08,25.71,16.94,23.28
1991-08-09,24.93,17.89,23.8
1991-08-10,24.81,20.07,23.33
1991-08-11,25.62,20.5,23.5
1991-08-12,26.55,18.77,24.77
1991-08-13,24.53,18.72,25.32
1991-08-14,23.86,20.42,24.41
1991-08-15,23.41,21.64,24.6
1991-08-16,23.02,18.04,25.86
1991-08-17,24.27,16.9,26.07
1991-08-18,25.82,16.23,23.54
1991-08-19,26.56,16.75,22.39
1991-08-20,25.5,18.37,22.4
1991-08-21,27.49,21.59,23.39
1991-08-22,27.58,21.43,24.24
1991-08-23,26.55,17.31,23.47
1991-08-24,22.18,18.19,21.18
1991-08-25,22.77,19.48,21.14
1991-08-26,25.49,20.17,23.51
1991-08-27,23.06,20.12,25.84
1991-08-28,23.61,19.54,26.66
1991-08-29,24.9,18.84,25.79
1991-08-30,27.08,19.27,27.34
1991-08-31,27.46,20.34,19.14
1991-09-01,26.21,18.06,17.71
1991-09-02,26.65,18.71,19.38
1991-09-03,27.27,20.59,22.33
1991-09-04,27.95,21.86,22.45
1991-09-05,27.56,20.49,20.75
1991-09-06,27.23,16.93,21.44
1991-09-07,26.64,14.18,22.59
1991-09-08,24.58,15.78,22.59
1991-09-09,24.69,17.53,23.56
1991-09-10,24.38,19.68,23.93
1991-09-11,23.64,18.7,18.71
1991-09-12,24.6,16.67,19.14
1991-09-13,21.81,14.83,20.64
1991-09-14,25.71,17.29,21.0
1991-09-15,21.22,18.92,25.32
1991-09-16,21.5,19.73,27.44
1991-09-17,21.92,17.44,24.2
1991-09-18,21.82,17.29,22.35
1991-09-19,23.23,17.2,14.81
1991-09-20,20.93,15.95,14.19
1991-09-21,19.21,18.75,14.98
1991-09-22,22.25,15.82,17.38
1991-09-23,23.01,15.24,18.33
1991-09-24,22.12,18.34,19.63
1991-09-25,22.19,15.84,17.18
1991-09-26,19.85,12.91,14.68
1991-09-27,24.48,11.63,12.74
1991-09-28,24.21,12.52,14.91
1991-09-29,20.67,14.13,12.26
1991-09-30,19.98,11.62,16.24
1991-10-01,18.68,12.14,19.98
1991-10-02,22.24,12.39,19.25
1991-10-03,23.04,12.35,19.25
1991-10-04,23.3,13.62,19.63
1991-10-05,20.83,12.08,18.3
1991-10-06,18.37,10.3,11.63
1991-10-07,18.54,9.46,11.49
1991-10-08,18.34,10.85,13.87
1991-10-09,16.88,12.04,15.98
1991-10-10,17.92,16.45,14.61
1991-10-11,18.07,15.37,11.58
1991-10-12,19.61,12.29,12.03
1991-10-13,20.78,12.93,10.06
1991-10-14,16.5,14.12,14.28
1991-10-15,15.23,12.83,14.89
1991-10-16,17.15,12.46,10.98
1991-10-17,18.93,11.07,14.3
1991-10-18,18.69,7.93,14.91
1991-10-19,17.96,6.18,9.28
1991-10-20,16.49,6.67,9.43
1991-10-21,16.51,6.49,12.57
1991-10-22,17.28,6.76,13.59
1991-10-23,15.66,8.31,15.33
1991-10-24,16.35,9.44,16.26
1991-10-25,14.65,9.14,15.22
1991-10-26,16.89,6.64,16.04
1991-10-27,17.63,7.97,13.8
1991-10-28,16.12,10.87,8.27
1991-10-29,16.93,9.29,9.86
1991-10-30,16.46,8.29,12.1
1991-10-31,14.5,7.25,12.8
1991-11-01,12.86,11.96,14.1
1991-11-02,13.34,13.04,11.02
1991-11-03,13.91,11.52,6.99
1991-11-04,14.87,7.19,4.9
1991-11-05,11.5,6.41,6.18
1991-11-06,11.27,5.69,7.11
1991-11-07,14.04,9.68,6.64
1991-11-08,15.02,10.9,4.48
1991-11-09,15.03,6.56,4.84
1991-11-10,12.91,4.85,5.62
1991-11-11,12.9,7.33,5.52
1991-11-12,10.8,7.32,6.31
1991-11-13,12.46,7.49,8.21
1991-11-14,12.23,6.4,8.15
1991-11-15,11.74,6.2,11.42
1991-11-16,11.28,5.0,4.77
1991-11-17,11.72,5.46,4.62
1991-11-18,12.81,9.21,9.4
1991-11-19,14.31,6.44,13.05
1991-11-20,11.56,4.17,15.92
1991-11-21,10.08,2.66,14.76
1991-11-22,9.73,1.5,13.82
1991-11-23,12.55,2.58,11.96
1991-11-24,11.0,1.23,4.39
1991-11-25,7.47,3.68,2.42
1991-11-26,9.38,6.01,1.8
1991-11-27,12.31,4.83,4.79
1991-11-28,16.5,4.17,9.91
1991-11-29,13.71,2.66,11.43
1991-11-30,12.4,2.92,14.02
1991-12-01,10.99,1.32,9.68
1991-12-02,11.54,2.85,7.6
1991-12-03,10.28,0.91,5.05
1991-12-04,11.17,0.26,-1.08
1991-12-05,10.81,2.64,2.13
1991-12-06,12.18,0.15,3.88
1991-12-07,12.54,-0.25,7.98
1991-12-08,9.41,0.71,11.73
1991-12-09,7.45,0.81,6.94
1991-12-10,7.96,-3.34,5.65
1991-12-11,12.5,-2.53,7.43
1991-12-12,4.71,-0.55,10.94
1991-12-13,6.47,-1.65,12.21
1991-12-14,7.83,-2.36,3.7
1991-12-15,8.3,-0.79,-0.37
1991-12-16,8.94,5.15,-1.54
1991-12-17,10.78,7.51,0.91
1991-12-18,11.45,8.05,-5.49
1991-12-19,6.88,9.73,-1.96
1991-12-20,5.82,4.77,2.52
1991-12-21,6.94,9.53,3.23
1991-12-22,8.47,11.87,3.27
1991-12-23,10.63,10.16,2.55
1991-12-24,12.21,4.33,0.38
1991-12-25,6.02,1.98,-1.22
1991-12-26,2.59,3.77,2.39
1991-12-27,3.56,6.44,1.56
1991-12-28,5.8,4.42,5.39
1991-12-29,1.7,2.22,4.06
1991-12-30,2.45,4.73,-1.82
1991-12-31,4.44,2.91,-1.27
1992-01-01,5.99,1.53,1.99
1992-01-02,7.69,0.11,5.91
1992-01-03,8.09,1.81,6.86
1992-01-04,6.17,7.28,6.54
1992-01-05,7.41,9.68,4.4
1992-01-06,5.74,4.38,4.0
1992-01-07,6.63,2.76,3.02
1992-01-08,9.37,8.69,2.48
1992-01-09,5.98,9.27,4.02
1992-01-10,5.15,5.97,2.04
1992-01-11,5.5,4.06,1.25
1992-01-12,6.24,2.7,5.8
1992-01-13,8.3,2.63,9.93
1992-01-14,4.72,1.39,-0.91
1992-01-15,2.4,3.99,-4.43
1992-01-16,5.16,4.58,-6.07
1992-01-17,7.18,4.72,-1.53
1992-01-18,4.84,3.02,-8.33
1992-01-19,3.63,3.45,-6.07
1992-01-20,3.99,4.74,-2.56
1992-01-21,4.86,-0.51,-0.77
1992-01-22,6.53,-3.82,5.31
1992-01-23,4.24,-4.71,5.97
1992-01-24,4.44,-2.64,-3.16
1992-01-25,5.3,-0.59,-3.32
1992-01-26,7.29,1.83,-3.1
1992-01-27,7.83,1.66,0.29
1992-01-28,7.68,-0.06,0.74
1992-01-29,9.91,-0.92,1.32
1992-01-30,7.08,0.4,4.3
1992-01-31,2.99,0.73,0.93
1992-02-01,1.24,-0.06,-2.66
1992-02-02,1.24,-1.16,-0.75
1992-02-03,6.58,2.96,-0.4
1992-02-04,6.13,7.4,0.45
1992-02-05,4.61,7.83,-2.49
1992-02-06,5.6,6.18,-0.45
1992-02-07,6.94,2.6,0.84
1992-02-08,3.45,1.42,-3.38
1992-02-09,4.74,5.33,-6.73
1992-02-10,5.65,6.47,-0.29
1992-02-11,5.22,8.88,-4.49
1992-02-12,7.72,11.8,-4.69
1992-02-13,8.34,7.33,1.21
1992-02-14,6.69,6.38,1.95
1992-02-15,8.69,8.71,7.68
1992-02-16,7.3,4.1,3.55
1992-02-17,6.62,1.78,3.83
1992-02-18,6.3,-1.03,5.38
1992-02-19,5.31,-1.71,5.74
1992-02-20,3.66,-0.11,3.89
1992-02-21,3.14,1.32,3.0
1992-02-22,3.16,1.41,6.18
1992-02-23,6.16,4.85,4.2
1992-02-24,5.3,4.76,2.13
1992-02-25,4.11,4.52,3.13
1992-02-26,5.23,7.38,3.51
1992-02-27,8.66,5.6,4.7
1992-02-28,10.84,7.79,0.98
1992-02-29,13.57,7.92,-0.56
1992-03-01,13.41,8.72,3.72
1992-03-02,7.71,7.22,1.7
1992-03-03,4.88,5.99,2.9
1992-03-04,7.44,8.23,4.16
1992-03-05,5.95,8.51,6.69
1992-03-06,7.54,8.8,6.64
1992-03-07,6.54,8.12,9.5
1992-03-08,7.75,8.45,9.52
1992-03-09,11.41,6.89,8.28
1992-03-10,11.4,7.59,8.82
1992-03-11,9.83,5.68,-0.97
1992-03-12,9.28,8.44,-0.85
1992-03-13,12.1,10.1,-0.86
1992-03-14,12.89,8.81,-0.97
